Time,Temperature,On Time
582990,0,72,0.0
583016,0,72,0.0
583041,0,72,0.0
583065,0,72,0.0
583091,0,72,0.0
583115,0,72,0.0
583140,0,72,0.0
583165,0,72,0.0
583190,0,72,0.0
583216,0,72,0.0
583240,0,72,0.0
583265,0,72,0.0
583290,0,72,0.0
583315,0,72,0.0
583340,0,72,0.0
583365,0,72,0.0
583390,0,72,0.0
583415,0,72,0.0
583440,0,72,0.0
583464,0,72,0.0
583490,0,72,0.0
583515,0,72,0.0
583539,0,72,0.0
583565,0,72,0.0
583589,0,72,0.0
583615,0,72,0.0
583640,0,72,0.0
583664,0,72,0.0
583690,0,72,0.0
583714,0,72,0.0
583739,0,72,0.0
583764,0,72,0.0
583789,0,72,0.0
583815,0,72,0.0
583839,0,72,0.0
583864,0,71,0.0
583889,0,72,0.0
583914,0,72,0.0
583939,0,72,0.0
583964,0,72,0.0
583989,0,71,0.0
584014,0,71,0.0
584039,0,72,0.0
584064,0,71,0.0
584089,0,72,0.0
584114,0,72,0.0
584138,0,72,0.0
584164,0,71,0.0
584188,0,71,0.0
584214,0,72,0.0
584239,0,71,0.0
584263,0,72,0.0
584289,0,71,0.0
584313,0,71,0.0
584338,0,72,0.0
584364,0,71,0.0
584388,0,71,0.0
584414,0,72,0.0
584438,0,71,0.0
584463,0,71,0.0
584488,0,71,0.0
584513,0,71,0.0
584538,0,72,0.0
584563,0,71,0.0
584588,0,71,0.0
584613,0,71,0.0
584638,0,71,0.0
584663,0,71,0.0
584688,0,71,0.0
584713,0,71,0.0
584737,0,72,0.0
584763,0,72,0.0
584787,0,71,0.0
584813,0,71,0.0
584838,0,72,0.0
584862,0,71,0.0
584888,0,71,0.0
584912,0,71,0.0
584937,0,71,0.0
584963,0,71,0.0
584987,0,71,0.0
585013,0,71,0.0
585037,0,71,0.0
585062,0,71,0.0
585088,0,71,0.0
585112,0,71,0.0
585137,0,71,0.0
585162,0,71,0.0
585187,0,71,0.0
585212,0,71,0.0
585237,0,71,0.0
585262,0,71,0.0
585287,0,71,0.0
585312,0,71,0.0
585336,0,71,0.0
585362,0,71,0.0
585387,0,71,0.0
585412,0,71,0.0
585437,0,71,0.0
585461,0,71,0.0
585487,0,71,0.0
585511,0,71,0.0
585536,0,71,0.0
585562,0,71,0.0
585586,0,72,0.0
585612,0,71,0.0
585636,0,71,0.0
585661,0,71,0.0
585687,0,71,0.0
585711,0,71,0.0
585736,0,71,0.0
585761,0,71,0.0
585786,0,71,0.0
585811,0,71,0.0
585836,0,71,0.0
585861,0,71,0.0
585886,0,71,0.0
585911,0,71,0.0
585935,0,71,0.0
585961,0,71,0.0
585986,0,71,0.0
586011,0,71,0.0
586036,0,71,0.0
586060,0,71,0.0
586086,0,71,0.0
586110,0,71,0.0
586135,0,71,0.0
586161,0,71,0.0
586185,0,71,0.0
586211,0,71,0.0
586235,0,71,0.0
586260,0,71,0.0
586286,0,71,0.0
586310,0,71,0.0
586335,0,71,0.0
586360,0,71,0.0
586385,0,71,0.0
586411,0,71,0.0
586435,0,71,0.0
586460,0,71,0.0
586485,0,71,0.0
586510,0,71,0.0
586534,0,71,0.0
586560,0,71,0.0
586585,0,71,0.0
586610,0,71,0.0
586635,0,71,0.0
586659,0,71,0.0
586685,0,71,0.0
586710,0,71,0.0
586734,0,71,0.0
586760,0,71,0.0
586784,0,71,0.0
586810,0,71,0.0
586834,0,71,0.0
586859,0,71,0.0
586885,0,71,0.0
586909,0,71,0.0
586934,0,71,0.0
586959,0,71,0.0
586984,0,71,0.0
587010,0,71,0.0
587034,0,71,0.0
587059,0,71,0.0
587084,0,71,0.0
587109,0,71,0.0
587133,0,71,0.0
587159,0,71,0.0
587184,0,71,0.0
587209,0,71,0.0
587234,0,71,0.0
587258,0,71,0.0
587284,0,71,0.0
587309,0,71,0.0
587333,0,71,0.0
587359,0,71,0.0
587383,0,71,0.0
587409,0,71,0.0
587433,0,71,0.0
587458,0,71,0.0
587484,0,71,0.0
587508,0,71,0.0
587533,0,71,0.0
587558,0,71,0.0
587583,0,71,0.0
587609,0,71,0.0
587633,0,71,0.0
587658,0,71,0.0
587683,0,71,0.0
587708,0,71,0.0
587732,0,71,0.0
587758,0,71,0.0
587783,0,71,0.0
587808,0,71,0.0
587833,0,71,0.0
587857,0,71,0.0
587883,0,71,0.0
587908,0,71,0.0
587932,0,71,0.0
587958,0,71,0.0
587982,0,71,0.0
588008,0,71,0.0
588033,0,71,0.0
588057,0,71,0.0
588083,0,71,0.0
588107,0,71,0.0
588132,0,71,0.0
588157,0,71,0.0
588182,0,71,0.0
588208,0,71,0.0
588232,0,71,0.0
588257,0,71,0.0
588282,0,71,0.0
588307,0,71,0.0
588332,0,71,0.0
588357,0,71,0.0
588382,0,71,0.0
588407,0,71,0.0
588432,0,71,0.0
588456,0,71,0.0
588482,0,71,0.0
588507,0,71,0.0
588531,0,71,0.0
588557,0,71,0.0
588581,0,71,0.0
588607,0,71,0.0
588632,0,71,0.0
588656,0,71,0.0
588682,0,71,0.0
588706,0,71,0.0
588731,0,71,0.0
588756,0,71,0.0
588781,0,71,0.0
588807,0,71,0.0
588831,0,71,0.0
588856,0,71,0.0
588881,0,71,0.0
588906,0,71,0.0
588931,0,71,0.0
588956,0,71,0.0
588981,0,71,0.0
589006,0,71,0.0
589031,0,71,0.0
589056,0,71,0.0
589081,0,71,0.0
589106,0,71,0.0
589130,0,71,0.0
589156,0,71,0.0
589180,0,71,0.0
589206,0,71,0.0
589231,0,71,0.0
589255,0,71,0.0
589281,0,71,0.0
589305,0,71,0.0
589330,0,71,0.0
589356,0,71,0.0
589380,0,71,0.0
589406,0,71,0.0
589430,0,71,0.0
589455,0,71,0.0
589480,0,71,0.0
589505,0,71,0.0
589530,0,71,0.0
589555,0,71,0.0
589580,0,71,0.0
589605,0,71,0.0
589630,0,71,0.0
589655,0,71,0.0
589680,0,71,0.0
589705,0,71,0.0
589729,0,71,0.0
589755,0,70,0.0
589779,0,71,0.0
589805,0,71,0.0
589830,0,71,0.0
589854,0,71,0.0
589880,0,71,0.0
589904,0,71,0.0
589929,0,71,0.0
589955,0,71,0.0
589979,0,71,0.0
590005,0,71,0.0
590029,0,71,0.0
590054,0,71,0.0
590080,0,71,0.0
590104,0,71,0.0
590129,0,71,0.0
590154,0,71,0.0
590179,0,71,0.0
590204,0,71,0.0
590229,0,71,0.0
590254,0,70,0.0
590279,0,71,0.0
590304,0,71,0.0
590328,0,71,0.0
590354,0,70,0.0
590379,0,70,0.0
590404,0,71,0.0
590429,0,70,0.0
590453,0,70,0.0
590479,0,71,0.0
590503,0,70,0.0
590528,0,71,0.0
590554,0,71,0.0
590578,0,70,0.0
590604,0,70,0.0
590628,0,70,0.0
590653,0,70,0.0
590679,0,70,0.0
590703,0,71,0.0
590728,0,70,0.0
590753,0,71,0.0
590778,0,71,0.0
590803,0,71,0.0
590828,0,71,0.0
590853,0,70,0.0
590878,0,70,0.0
590903,0,71,0.0
590927,0,71,0.0
590953,0,70,0.0
590978,0,70,0.0
591003,0,70,0.0
591028,0,70,0.0
591052,0,70,0.0
591078,0,71,0.0
591102,0,71,0.0
591127,0,70,0.0
591153,0,70,0.0
591177,0,70,0.0
591203,0,70,0.0
591227,0,70,0.0
591252,0,70,0.0
591278,0,70,0.0
591302,0,70,0.0
591327,0,70,0.0
591352,0,70,0.0
591377,0,70,0.0
591403,0,71,0.0
591427,0,70,0.0
591452,0,70,0.0
591477,0,70,0.0
591502,0,71,0.0
591526,0,70,0.0
591552,0,71,0.0
591577,0,70,0.0
591602,0,70,0.0
591627,0,70,0.0
591651,0,70,0.0
591677,0,70,0.0
591702,0,71,0.0
591726,0,70,0.0
591752,0,70,0.0
591776,0,70,0.0
591802,0,70,0.0
591826,0,70,0.0
591851,0,70,0.0
591877,0,70,0.0
591901,0,70,0.0
591926,0,70,0.0
591951,0,71,0.0
591976,0,70,0.0
592002,0,70,0.0
592026,0,70,0.0
592051,0,70,0.0
592076,0,70,0.0
592101,0,70,0.0
592125,0,70,0.0
592151,0,70,0.0
592176,0,70,0.0
592201,0,70,0.0
592226,0,70,0.0
592250,0,70,0.0
592276,0,70,0.0
592301,0,70,0.0
592325,0,70,0.0
592351,0,70,0.0
592375,0,70,0.0
592401,0,70,0.0
592425,0,70,0.0
592450,0,70,0.0
592476,0,70,0.0
592500,0,70,0.0
592525,0,69,0.0
592550,0,69,0.0
592575,0,69,0.0
592601,0,69,0.0
592625,0,70,0.0
592650,0,70,0.0
592675,0,69,0.0
592700,0,70,0.0
592724,0,70,0.0
592750,0,69,0.0
592775,0,69,0.0
592800,0,69,0.0
592825,0,70,0.0
592849,0,70,0.0
592875,0,69,0.0
592900,0,69,0.0
592924,0,70,0.0
592950,0,70,0.0
592974,0,69,0.0
593000,0,69,0.0
593025,0,70,0.0
593049,0,70,0.0
593075,0,69,0.0
593099,0,70,0.0
593124,0,70,0.0
593149,0,70,0.0
593174,0,69,0.0
593200,0,70,0.0
593224,0,70,0.0
593249,0,69,0.0
593274,0,70,0.0
593299,0,69,0.0
593324,0,70,0.0
593349,0,69,0.0
593374,0,70,0.0
593399,0,69,0.0
593424,0,70,0.0
593448,0,69,0.0
593474,0,70,0.0
593499,0,69,0.0
593523,0,69,0.0
593549,0,70,0.0
593573,0,70,0.0
593599,0,69,0.0
593624,0,69,0.0
593648,0,69,0.0
593674,0,69,0.0
593698,0,69,0.0
593723,0,70,0.0
593748,0,69,0.0
593773,0,69,0.0
593799,0,69,0.0
593823,0,69,0.0
593848,0,69,0.0
593873,0,69,0.0
593898,0,69,0.0
593923,0,69,0.0
593948,0,69,0.0
593973,0,69,0.0
593998,0,69,0.0
594023,0,70,0.0
594048,0,69,0.0
594073,0,69,0.0
594098,0,69,0.0
594122,0,69,0.0
594148,0,69,0.0
594172,0,69,0.0
594198,0,69,0.0
594223,0,69,0.0
594247,0,69,0.0
594273,0,69,0.0
594297,0,69,0.0
594322,0,69,0.0
594348,0,69,0.0
594372,0,69,0.0
594398,0,69,0.0
594422,0,69,0.0
594447,0,69,0.0
594472,0,69,0.0
594497,0,69,0.0
594522,0,69,0.0
594547,0,69,0.0
594572,0,69,0.0
594597,0,69,0.0
594622,0,69,0.0
594647,0,69,0.0
594672,0,69,0.0
594697,0,69,0.0
594721,0,69,0.0
594747,0,69,0.0
594771,0,69,0.0
594797,0,69,0.0
594822,0,69,0.0
594846,0,68,0.0
594872,0,69,0.0
594896,0,68,0.0
594921,0,69,0.0
594947,0,68,0.0
594971,0,68,0.0
594997,0,68,0.0
595021,0,68,0.0
595046,0,68,0.0
595072,0,68,0.0
595096,0,68,0.0
595121,0,68,0.0
595146,0,68,0.0
595171,0,68,0.0
595196,0,68,0.0
595221,0,68,0.0
595246,0,69,0.0
595271,0,68,0.0
595296,0,68,0.0
595320,0,68,0.0
595346,0,69,0.0
595371,0,68,0.0
595396,0,68,0.0
595421,0,68,0.0
595445,0,68,0.0
595471,0,68,0.0
595495,0,68,0.0
595520,0,68,0.0
595546,0,68,0.0
595570,0,68,0.0
595596,0,68,0.0
595620,0,68,0.0
595645,0,68,0.0
595671,0,68,0.0
595695,0,68,0.0
595720,0,68,0.0
595745,0,68,0.0
595770,0,68,0.0
595795,0,68,0.0
595820,0,68,0.0
595845,0,68,0.0
595870,0,68,0.0
595895,0,68,0.0
595919,0,68,0.0
595945,0,68,0.0
595970,0,68,0.0
595995,0,68,0.0
596020,0,68,0.0
596044,0,68,0.0
596070,0,68,0.0
596094,0,68,0.0
596119,0,68,0.0
596145,0,68,0.0
596169,0,68,0.0
596195,0,68,0.0
596219,0,68,0.0
596244,0,68,0.0
596270,0,68,0.0
596294,0,68,0.0
596319,0,68,0.0
596344,0,68,0.0
596369,0,68,0.0
596395,0,68,0.0
596419,0,68,0.0
596444,0,68,0.0
596469,0,68,0.0
596494,0,68,0.0
596518,0,68,0.0
596544,0,68,0.0
596569,0,68,0.0
596594,0,68,0.0
596619,0,68,0.0
596643,0,68,0.0
596669,0,68,0.0
596694,0,68,0.0
596718,0,68,0.0
596744,0,68,0.0
596768,0,68,0.0
596794,0,68,0.0
596818,0,68,0.0
596843,0,68,0.0
596869,0,68,0.0
596893,0,68,0.0
596918,0,68,0.0
596943,0,68,0.0
596968,0,68,0.0
596994,0,68,0.0
597018,0,68,0.0
597043,0,68,0.0
597068,0,68,0.0
597093,0,68,0.0
597117,0,68,0.0
597143,0,68,0.0
597168,0,68,0.0
597193,0,68,0.0
597218,0,68,0.0
597242,0,68,0.0
597268,0,68,0.0
597293,0,68,0.0
597317,0,68,0.0
597343,0,68,0.0
597367,0,68,0.0
597393,0,68,0.0
597417,0,68,0.0
597442,0,68,0.0
597468,0,68,0.0
597492,0,68,0.0
597517,0,68,0.0
597542,0,68,0.0
597567,0,68,0.0
597593,0,68,0.0
597617,0,68,0.0
597642,0,68,0.0
597667,0,68,0.0
597692,0,68,0.0
597716,0,68,0.0
597742,0,68,0.0
597767,0,68,0.0
597792,0,68,0.0
597817,0,68,0.0
597841,0,68,0.0
597867,0,68,0.0
597892,0,68,0.0
597916,0,68,0.0
597942,0,68,0.0
597966,0,68,0.0
597992,0,68,0.0
598017,0,68,0.0
598041,0,68,0.0
598067,0,68,0.0
598091,0,68,0.0
598116,0,68,0.0
598141,0,68,0.0
598166,0,68,0.0
598192,0,68,0.0
598216,0,68,0.0
598241,0,68,0.0
598266,0,68,0.0
598291,0,68,0.0
598316,0,68,0.0
598341,0,68,0.0
598366,0,67,0.0
598391,0,68,0.0
598416,0,67,0.0
598440,0,67,0.0
598466,0,68,0.0
598491,0,67,0.0
598515,0,67,0.0
598541,0,67,0.0
598565,0,68,0.0
598591,0,67,0.0
598616,0,68,0.0
598640,0,68,0.0
598666,0,67,0.0
598690,0,68,0.0
598715,0,68,0.0
598740,0,67,0.0
598765,0,68,0.0
598791,0,68,0.0
598815,0,67,0.0
598840,0,67,0.0
598865,0,67,0.0
598890,0,67,0.0
598915,0,67,0.0
598940,0,67,0.0
598965,0,67,0.0
598990,0,67,0.0
599015,0,67,0.0
599040,0,67,0.0
599065,0,67,0.0
599090,0,67,0.0
599114,0,67,0.0
599140,0,67,0.0
599164,0,67,0.0
599190,0,67,0.0
599215,0,67,0.0
599239,0,67,0.0
599265,0,67,0.0
599289,0,67,0.0
599314,0,67,0.0
599340,0,67,0.0
599364,0,67,0.0
599390,0,67,0.0
599414,0,67,0.0
599439,0,67,0.0
599464,0,67,0.0
599489,0,67,0.0
599514,0,67,0.0
599539,0,67,0.0
599564,0,67,0.0
599589,0,67,0.0
599614,0,67,0.0
599639,0,67,0.0
599664,0,67,0.0
599689,0,67,0.0
599713,0,67,0.0
599739,0,67,0.0
599763,0,67,0.0
599789,0,67,0.0
599814,0,67,0.0
599838,0,67,0.0
599864,0,67,0.0
599888,0,67,0.0
599913,0,67,0.0
599939,0,67,0.0
599963,0,67,0.0
599989,0,67,0.0
600013,0,67,0.0
600038,0,67,0.0
600064,0,67,0.0
600088,0,67,0.0
600113,0,67,0.0
600138,0,67,0.0
600163,0,67,0.0
600188,0,67,0.0
600213,0,67,0.0
600238,0,67,0.0
600263,0,66,0.0
600288,0,67,0.0
600312,0,67,0.0
600338,0,67,0.0
600363,0,67,0.0
600388,0,67,0.0
600413,0,67,0.0
600437,0,66,0.0
600463,0,67,0.0
600487,0,67,0.0
600512,0,67,0.0
600538,0,67,0.0
600562,0,67,0.0
600588,0,67,0.0
600612,0,67,0.0
600637,0,67,0.0
600663,0,67,0.0
600687,0,67,0.0
600712,0,67,0.0
600737,0,67,0.0
600762,0,67,0.0
600787,0,67,0.0
600812,0,67,0.0
600837,0,67,0.0
600862,0,67,0.0
600887,0,67,0.0
600911,0,67,0.0
600937,0,67,0.0
600962,0,67,0.0
600987,0,67,0.0
601012,0,67,0.0
601036,0,67,0.0
601062,0,67,0.0
601086,0,67,0.0
601111,0,67,0.0
601137,0,67,0.0
601161,0,67,0.0
601187,0,67,0.0
601211,0,67,0.0
601236,0,67,0.0
601262,0,67,0.0
601286,0,67,0.0
601311,0,67,0.0
601336,0,67,0.0
601361,0,67,0.0
601387,0,67,0.0
601411,0,67,0.0
601436,0,67,0.0
601461,0,66,0.0
601486,0,67,0.0
601510,0,67,0.0
601536,0,67,0.0
601561,0,67,0.0
601586,0,66,0.0
601611,0,66,0.0
601635,0,67,0.0
601661,0,67,0.0
601686,0,67,0.0
601710,0,66,0.0
601736,0,67,0.0
601760,0,67,0.0
601786,0,67,0.0
601810,0,67,0.0
601835,0,66,0.0
601861,0,66,0.0
601885,0,67,0.0
601910,0,67,0.0
601935,0,67,0.0
601960,0,67,0.0
601986,0,66,0.0
602010,0,67,0.0
602035,0,66,0.0
602060,0,66,0.0
602085,0,66,0.0
602109,0,67,0.0
602135,0,67,0.0
602160,0,66,0.0
602185,0,67,0.0
602210,0,67,0.0
602234,0,66,0.0
602260,0,66,0.0
602285,0,67,0.0
602309,0,67,0.0
602335,0,66,0.0
602359,0,66,0.0
602385,0,66,0.0
602409,0,66,0.0
602434,0,66,0.0
602460,0,66,0.0
602484,0,66,0.0
602509,0,66,0.0
602534,0,66,0.0
602559,0,66,0.0
602585,0,66,0.0
602609,0,67,0.0
602634,0,66,0.0
602659,0,66,0.0
602684,0,66,0.0
602708,0,66,0.0
602734,0,66,0.0
602759,0,66,0.0
602784,0,67,0.0
602809,0,66,0.0
602833,0,66,0.0
602859,0,66,0.0
602884,0,66,0.0
602908,0,67,0.0
602934,0,66,0.0
602958,0,67,0.0
602984,0,66,0.0
603009,0,66,0.0
603033,0,66,0.0
603059,0,66,0.0
603083,0,66,0.0
603108,0,66,0.0
603133,0,66,0.0
603158,0,66,0.0
603184,0,66,0.0
603208,0,66,0.0
603233,0,66,0.0
603258,0,66,0.0
603283,0,66,0.0
603308,0,66,0.0
603333,0,66,0.0
603358,0,66,0.0
603383,0,66,0.0
603408,0,66,0.0
603432,0,66,0.0
603458,0,66,0.0
603483,0,66,0.0
603507,0,66,0.0
603533,0,66,0.0
603557,0,66,0.0
603583,0,66,0.0
603608,0,66,0.0
603632,0,66,0.0
603658,0,66,0.0
603682,0,66,0.0
603707,0,66,0.0
603732,0,66,0.0
603757,0,66,0.0
603783,0,66,0.0
603807,0,66,0.0
603832,0,66,0.0
603857,0,66,0.0
603882,0,66,0.0
603907,0,66,0.0
603932,0,66,0.0
603957,0,66,0.0
603982,0,66,0.0
604007,0,66,0.0
604032,0,66,0.0
604057,0,66,0.0
604082,0,66,0.0
604106,0,66,0.0
604132,0,66,0.0
604156,0,66,0.0
604182,0,66,0.0
604207,0,66,0.0
604231,0,66,0.0
604257,0,65,0.0
604281,0,66,0.0
604306,0,66,0.0
604332,0,66,0.0
604356,0,66,0.0
604382,0,66,0.0
604406,0,66,0.0
604431,0,66,0.0
604456,0,66,0.0
604481,0,66,0.0
604506,0,66,0.0
604531,0,66,0.0
604556,0,66,0.0
604581,0,66,0.0
604606,0,66,0.0
604631,0,66,0.0
604656,0,65,0.0
604681,0,65,0.0
604705,0,65,0.0
604731,0,66,0.0
604755,0,66,0.0
604781,0,65,0.0
604806,0,65,0.0
604830,0,65,0.0
604856,0,66,0.0
604880,0,65,0.0
604905,0,65,0.0
604931,0,65,0.0
604955,0,65,0.0
604981,0,65,0.0
605005,0,65,0.0
605030,0,65,0.0
605056,0,65,0.0
605080,0,66,0.0
605105,0,65,0.0
605130,0,65,0.0
605155,0,65,0.0
605180,0,65,0.0
605205,0,65,0.0
605230,0,65,0.0
605255,0,66,0.0
605280,0,65,0.0
605304,0,65,0.0
605330,0,65,0.0
605355,0,65,0.0
605380,0,65,0.0
605405,0,65,0.0
605429,0,66,0.0
605455,0,65,0.0
605479,0,65,0.0
605504,0,65,0.0
605530,0,65,0.0
605554,0,65,0.0
605580,0,65,0.0
605604,0,65,0.0
605629,0,65,0.0
605655,0,65,0.0
605679,0,65,0.0
605704,0,65,0.0
605729,0,65,0.0
605754,0,65,0.0
605779,0,65,0.0
605804,0,65,0.0
605829,0,65,0.0
605854,0,65,0.0
605879,0,65,0.0
605903,0,65,0.0
605929,0,65,0.0
605954,0,65,0.0
605979,0,65,0.0
606004,0,65,0.0
606028,0,65,0.0
606054,0,65,0.0
606078,0,65,0.0
606103,0,65,0.0
606129,0,65,0.0
606153,0,65,0.0
606179,0,65,0.0
606203,0,65,0.0
606228,0,65,0.0
606254,0,65,0.0
606278,0,65,0.0
606303,0,65,0.0
606328,0,65,0.0
606353,0,65,0.0
606379,0,65,0.0
606403,0,65,0.0
606428,0,65,0.0
606453,0,65,0.0
606478,0,65,0.0
606502,0,65,0.0
606528,0,65,0.0
606553,0,65,0.0
606578,0,65,0.0
606603,0,65,0.0
606627,0,65,0.0
606653,0,65,0.0
606678,0,65,0.0
606702,0,65,0.0
606728,0,65,0.0
606752,0,65,0.0
606778,0,65,0.0
606802,0,65,0.0
606827,0,65,0.0
606853,0,65,0.0
606877,0,65,0.0
606902,0,65,0.0
606927,0,65,0.0
606952,0,65,0.0
606978,0,65,0.0
607002,0,65,0.0
607027,0,65,0.0
607052,0,65,0.0
607077,0,65,0.0
607101,0,65,0.0
607127,0,65,0.0
607152,0,65,0.0
607177,0,65,0.0
607202,0,65,0.0
607226,0,65,0.0
607252,0,65,0.0
607277,0,65,0.0
607301,0,65,0.0
607327,0,65,0.0
607351,0,65,0.0
607377,0,65,0.0
607401,0,65,0.0
607426,0,65,0.0
607452,0,65,0.0
607476,0,65,0.0
607501,0,65,0.0
607526,0,65,0.0
607551,0,65,0.0
607577,0,65,0.0
607601,0,65,0.0
607626,0,65,0.0
607651,0,65,0.0
607676,0,65,0.0
607700,0,65,0.0
607726,0,65,0.0
607751,0,65,0.0
607776,0,65,0.0
607801,0,65,0.0
607825,0,65,0.0
607851,0,65,0.0
607876,0,65,0.0
607900,0,65,0.0
607926,0,65,0.0
607950,0,65,0.0
607976,0,65,0.0
608001,0,65,0.0
608025,0,65,0.0
608051,0,65,0.0
608075,0,65,0.0
608100,0,65,0.0
608125,0,65,0.0
608150,0,65,0.0
608176,0,65,0.0
608200,0,65,0.0
608225,0,65,0.0
608250,0,65,0.0
608275,0,65,0.0
608300,0,65,0.0
608325,0,65,0.0
608350,0,65,0.0
608375,0,65,0.0
608400,0,65,0.0
608424,0,65,0.0
608450,0,65,0.0
608475,0,65,0.0
608499,0,65,0.0
608525,0,65,0.0
608549,0,65,0.0
608575,0,65,0.0
608600,0,65,0.0
608624,0,65,0.0
608650,0,65,0.0
608674,0,65,0.0
608699,0,65,0.0
608724,0,65,0.0
608749,0,65,0.0
608775,0,65,0.0
608799,0,65,0.0
608824,0,65,0.0
608849,0,65,0.0
608874,0,65,0.0
608899,0,65,0.0
608924,0,65,0.0
608949,0,65,0.0
608974,0,65,0.0
608999,0,65,0.0
609024,0,65,0.0
609049,0,65,0.0
609074,0,65,0.0
609098,0,65,0.0
609124,0,65,0.0
609148,0,65,0.0
609174,0,65,0.0
609199,0,65,0.0
609223,0,65,0.0
609249,0,65,0.0
609273,0,65,0.0
609298,0,65,0.0
609324,0,65,0.0
609348,0,65,0.0
609374,0,65,0.0
609398,0,65,0.0
609423,0,65,0.0
609448,0,65,0.0
609473,0,65,0.0
609498,0,65,0.0
609523,0,65,0.0
609548,0,65,0.0
609573,0,65,0.0
609598,0,65,0.0
609623,0,65,0.0
609648,0,65,0.0
609673,0,65,0.0
609697,0,65,0.0
609723,0,65,0.0
609747,0,65,0.0
609773,0,65,0.0
609798,0,65,0.0
609822,0,65,0.0
609848,0,65,0.0
609872,0,65,0.0
609897,0,65,0.0
609923,0,65,0.0
609947,0,65,0.0
609973,0,65,0.0
609997,0,65,0.0
610022,0,65,0.0
610048,0,65,0.0
610072,0,65,0.0
610097,0,65,0.0
610122,0,65,0.0
610147,0,65,0.0
610172,0,65,0.0
610197,0,65,0.0
610222,0,65,0.0
610247,0,65,0.0
610272,0,64,0.0
610296,0,65,0.0
610322,0,65,0.0
610347,0,65,0.0
610372,0,65,0.0
610397,0,65,0.0
610421,0,65,0.0
610447,0,64,0.0
610471,0,64,0.0
610496,0,65,0.0
610522,0,65,0.0
610546,0,64,0.0
610572,0,64,0.0
610596,0,65,0.0
610621,0,65,0.0
610647,0,65,0.0
610671,0,65,0.0
610696,0,65,0.0
610721,0,64,0.0
610746,0,65,0.0
610771,0,64,0.0
610796,0,65,0.0
610821,0,64,0.0
610846,0,64,0.0
610871,0,64,0.0
610895,0,65,0.0
610921,0,64,0.0
610946,0,64,0.0
610971,0,64,0.0
610996,0,65,0.0
611020,0,65,0.0
611046,0,64,0.0
611070,0,64,0.0
611095,0,65,0.0
611121,0,64,0.0
611145,0,64,0.0
611171,0,64,0.0
611195,0,64,0.0
611220,0,65,0.0
611246,0,65,0.0
611270,0,64,0.0
611295,0,64,0.0
611320,0,64,0.0
611345,0,64,0.0
611371,0,64,0.0
611395,0,64,0.0
611420,0,64,0.0
611445,0,64,0.0
611470,0,64,0.0
611494,0,64,0.0
611520,0,64,0.0
611545,0,64,0.0
611570,0,64,0.0
611595,0,64,0.0
611619,0,64,0.0
611645,0,64,0.0
611670,0,64,0.0
611694,0,64,0.0
611720,0,64,0.0
611744,0,64,0.0
611770,0,64,0.0
611794,0,64,0.0
611819,0,64,0.0
611845,0,64,0.0
611869,0,64,0.0
611894,0,64,0.0
611919,0,64,0.0
611944,0,64,0.0
611970,0,64,0.0
611994,0,64,0.0
612019,0,64,0.0
612044,0,64,0.0
612069,0,64,0.0
612093,0,64,0.0
612119,0,64,0.0
612144,0,64,0.0
612169,0,64,0.0
612194,0,64,0.0
612218,0,64,0.0
612244,0,64,0.0
612269,0,64,0.0
612293,0,64,0.0
612319,0,64,0.0
612343,0,64,0.0
612369,0,64,0.0
612393,0,64,0.0
612418,0,64,0.0
612444,0,64,0.0
612468,0,64,0.0
612493,0,64,0.0
612518,0,64,0.0
612543,0,64,0.0
612569,0,64,0.0
612593,0,64,0.0
612618,0,64,0.0
612643,0,64,0.0
612668,0,64,0.0
612692,0,64,0.0
612718,0,64,0.0
612743,0,64,0.0
612768,0,64,0.0
612793,0,64,0.0
612817,0,64,0.0
612843,0,64,0.0
612868,0,64,0.0
612892,0,64,0.0
612918,0,64,0.0
612942,0,64,0.0
612968,0,64,0.0
612993,0,64,0.0
613017,0,64,0.0
613043,0,64,0.0
613067,0,64,0.0
613092,0,64,0.0
613117,0,64,0.0
613142,0,64,0.0
613168,0,64,0.0
613192,0,64,0.0
613217,0,64,0.0
613242,0,64,0.0
613267,0,64,0.0
613292,0,64,0.0
613317,0,64,0.0
613342,0,64,0.0
613367,0,64,0.0
613392,0,64,0.0
613416,0,64,0.0
613442,0,64,0.0
613467,0,64,0.0
613491,0,64,0.0
613517,0,64,0.0
613541,0,64,0.0
613567,0,64,0.0
613592,0,64,0.0
613616,0,64,0.0
613642,0,64,0.0
613666,0,64,0.0
613691,0,64,0.0
613716,0,64,0.0
613741,0,64,0.0
613767,0,64,0.0
613791,0,64,0.0
613816,0,64,0.0
613841,0,64,0.0
613866,0,64,0.0
613891,0,64,0.0
613916,0,64,0.0
613941,0,64,0.0
613966,0,64,0.0
613991,0,64,0.0
614016,0,64,0.0
614041,0,64,0.0
614066,0,64,0.0
614090,0,64,0.0
614116,0,64,0.0
614140,0,64,0.0
614166,0,64,0.0
614191,0,63,0.0
614215,0,64,0.0
614241,0,64,0.0
614265,0,64,0.0
614290,0,64,0.0
614316,0,64,0.0
614340,0,64,0.0
614366,0,64,0.0
614390,0,63,0.0
614415,0,63,0.0
614440,0,64,0.0
614465,0,64,0.0
614490,0,63,0.0
614515,0,64,0.0
614540,0,64,0.0
614565,0,64,0.0
614590,0,64,0.0
614615,0,63,0.0
614640,0,64,0.0
614665,0,64,0.0
614689,0,64,0.0
