Time,Set Temperature,Measured Temperature,On Time
17127,38,51,0.0
17152,38,50,0.0
17176,38,50,0.0
17202,38,50,0.0
17226,38,50,0.0
17252,38,51,0.0
17276,38,50,0.0
17301,38,50,0.0
17327,38,50,0.0
17351,38,50,0.0
17376,38,51,0.0
17401,38,50,0.0
17426,38,50,0.0
17452,38,50,0.0
17476,39,50,0.0
17501,39,50,0.0
17526,39,50,0.0
17551,39,51,0.0
17575,39,51,0.0
17601,39,51,0.0
17626,39,50,0.0
17651,39,50,0.0
17676,39,51,0.0
17700,39,50,0.0
17726,39,50,0.0
17751,39,50,0.0
17775,39,50,0.0
17801,39,50,0.0
17825,39,50,0.0
17851,39,50,0.0
17875,39,51,0.0
17900,39,50,0.0
17926,39,50,0.0
17950,39,50,0.0
17975,39,50,0.0
18000,39,50,0.0
18025,39,50,0.0
18051,39,50,0.0
18075,39,51,0.0
18100,39,50,0.0
18125,39,50,0.0
18150,39,50,0.0
18174,39,51,0.0
18200,39,50,0.0
18225,39,51,0.0
18250,39,50,0.0
18275,39,51,0.0
18299,39,50,0.0
18325,39,50,0.0
18350,39,50,0.0
18374,39,50,0.0
18400,39,50,0.0
18424,39,50,0.0
18450,39,51,0.0
18475,40,50,0.0
18499,40,50,0.0
18525,40,50,0.0
18549,40,50,0.0
18574,40,50,0.0
18599,40,51,0.0
18624,40,50,0.0
18650,40,50,0.0
18674,40,50,0.0
18699,40,50,0.0
18724,40,50,0.0
18749,40,50,0.0
18774,40,50,0.0
18799,40,50,0.0
18824,40,50,0.0
18849,40,50,0.0
18874,40,51,0.0
18898,40,50,0.0
18924,40,50,0.0
18949,40,50,0.0
18973,40,50,0.0
18999,40,51,0.0
19023,40,50,0.0
19049,40,50,0.0
19074,40,50,0.0
19098,40,50,0.0
19124,40,50,0.0
19148,40,50,0.0
19173,40,50,0.0
19198,40,50,0.0
19223,40,50,0.0
19249,40,50,0.0
19273,40,50,0.0
19298,40,50,0.0
19323,40,50,0.0
19348,40,50,0.0
19373,40,50,0.0
19398,40,50,0.0
19423,40,50,0.0
19448,40,50,0.0
19473,41,50,0.0
19497,41,50,0.0
19523,41,50,0.0
19548,41,50,0.0
19572,41,50,0.0
19598,41,50,0.0
19622,41,50,0.0
19648,41,50,0.0
19673,41,50,0.0
19697,41,50,0.0
19723,41,50,0.0
19747,41,50,0.0
19772,41,50,0.0
19798,41,50,0.0
19822,41,50,0.0
19848,41,50,0.0
19872,41,50,0.0
19897,41,50,0.0
19922,41,50,0.0
19947,41,50,0.0
19972,41,50,0.0
19997,41,50,0.0
20022,41,50,0.0
20047,41,50,0.0
20072,41,50,0.0
20097,41,50,0.0
20122,41,50,0.0
20147,41,50,0.0
20171,41,50,0.0
20197,41,50,0.0
20221,41,50,0.0
20247,41,50,0.0
20272,41,50,0.0
20296,41,50,0.0
20322,41,50,0.0
20346,41,50,0.0
20371,41,50,0.0
20397,41,50,0.0
20421,41,50,0.0
20447,41,50,0.0
20471,42,50,0.0
20496,42,50,0.0
20521,42,50,0.0
20546,42,50,0.0
20571,42,50,0.0
20596,42,50,0.0
20621,42,50,0.0
20646,42,50,0.0
20671,42,50,0.0
20696,42,50,0.0
20721,42,50,0.0
20746,42,50,0.0
20770,42,50,0.0
20796,42,50,0.0
20820,42,50,0.0
20846,42,50,0.0
20871,42,50,0.0
20895,42,50,0.0
20921,42,50,0.0
20945,42,50,0.0
20970,42,50,0.0
20996,42,50,0.0
21020,42,50,0.0
21046,42,50,0.0
21070,42,50,0.0
21095,42,50,0.0
21121,42,50,0.0
21145,42,50,0.0
21170,42,50,0.0
21195,42,50,0.0
21220,42,50,0.0
21245,42,50,0.0
21270,42,50,0.0
21295,42,50,0.0
21320,42,50,0.0
21345,42,50,0.0
21369,42,50,0.0
21395,42,50,0.0
21420,42,50,0.0
21445,42,50,0.0
21470,43,50,0.0
21494,43,50,0.0
21520,43,50,0.0
21544,43,50,0.0
21569,43,50,0.0
21595,43,50,0.0
21619,43,50,0.0
21645,43,50,0.0
21669,43,50,0.0
21694,43,50,0.0
21720,43,50,0.0
21744,43,50,0.0
21769,43,50,0.0
21794,43,50,0.0
21819,43,50,0.0
21844,43,50,0.0
21869,43,50,0.0
21894,43,50,0.0
21919,43,50,0.0
21944,43,50,0.0
21968,43,50,0.0
21994,43,50,0.0
22019,43,50,0.0
22044,43,50,0.0
22069,43,50,0.0
22093,43,50,0.0
22119,43,50,0.0
22144,43,50,0.0
22168,43,50,0.0
22194,43,50,0.0
22218,43,50,0.0
22244,43,50,0.0
22268,43,50,0.0
22293,43,50,0.0
22319,43,50,0.0
22343,43,50,0.0
22368,43,50,0.0
22393,43,50,0.0
22418,43,50,0.0
22444,43,50,0.0
22468,44,50,0.0
22493,44,50,0.0
22518,44,50,0.0
22543,44,50,0.0
22567,44,50,0.0
22593,44,50,0.0
22618,44,50,0.0
22643,44,50,0.0
22668,44,50,0.0
22692,44,50,0.0
22718,44,50,0.0
22743,44,50,0.0
22767,44,50,0.0
22793,44,50,0.0
22817,44,50,0.0
22843,44,50,0.0
22867,44,50,0.0
22892,44,50,0.0
22918,44,50,0.0
22942,44,50,0.0
22967,44,50,0.0
22992,44,50,0.0
23017,44,50,0.0
23043,44,50,0.0
23067,44,50,0.0
23092,44,50,0.0
23117,44,50,0.0
23142,44,50,0.0
23166,44,50,0.0
23192,44,50,0.0
23217,44,50,0.0
23242,44,50,0.0
23267,44,50,0.0
23291,44,50,0.0
23317,44,50,0.0
23342,44,50,0.0
23366,44,50,0.0
23392,44,50,0.0
23416,44,50,0.0
23442,44,50,0.0
23467,45,50,0.0
23491,45,50,0.0
23517,45,50,0.0
23541,45,50,0.0
23566,45,50,0.0
23591,45,50,0.0
23616,45,50,0.0
23642,45,50,0.0
23666,45,50,0.0
23691,45,50,0.0
23716,45,50,0.0
23741,45,50,0.0
23766,45,50,0.0
23791,45,50,0.0
23816,45,50,0.0
23841,45,50,0.0
23866,45,50,0.0
23890,45,50,0.0
23916,45,50,0.0
23941,45,50,0.0
23965,45,50,0.0
23991,45,50,0.0
24015,45,50,0.0
24041,45,50,0.0
24066,45,50,0.0
24090,45,50,0.0
24116,45,49,0.0
24140,45,50,0.0
24165,45,50,0.0
24190,45,49,0.0
24215,45,49,0.0
24241,45,50,0.0
24265,45,50,0.0
24290,45,50,0.0
24315,45,50,0.0
24340,45,50,0.0
24365,45,50,0.0
24390,45,50,0.0
24415,45,50,0.0
24440,45,50,0.0
24465,46,49,0.0
24489,46,50,0.0
24515,46,50,0.0
24540,46,50,0.0
24564,46,50,0.0
24590,46,50,0.0
24614,46,50,0.0
24640,46,50,0.0
24665,46,50,0.0
24689,46,50,0.0
24715,46,50,0.0
24739,46,50,0.0
24764,46,50,0.0
24790,46,50,0.0
24814,46,50,0.0
24840,46,50,0.0
24864,46,50,0.0
24889,46,50,0.0
24914,46,50,0.0
24939,46,50,0.0
24964,46,50,0.0
24989,46,50,0.0
25014,46,49,0.0
25039,46,50,0.0
25064,46,50,0.0
25089,46,49,0.0
25114,46,50,0.0
25139,46,50,0.0
25163,46,50,0.0
25189,46,50,0.0
25213,46,50,0.0
25239,46,50,0.0
25264,46,50,0.0
25288,46,50,0.0
25314,46,50,0.0
25338,46,50,0.0
25363,46,50,0.0
25389,46,50,0.0
25413,46,50,0.0
25439,46,50,0.0
25463,47,50,0.0
25488,47,50,0.0
25513,47,50,0.0
25538,47,50,0.0
25563,47,50,0.0
25588,47,50,0.0
25613,47,50,0.0
25638,47,50,0.0
25663,47,50,0.0
25688,47,50,0.0
25713,47,50,0.0
25738,47,50,0.0
25762,47,50,0.0
25788,47,49,0.0
25812,47,50,0.0
25838,47,49,0.0
25863,47,50,0.0
25887,47,50,0.0
25913,47,50,0.0
25937,47,50,0.0
25962,47,50,0.0
25988,47,49,0.0
26012,47,50,0.0
26038,47,50,0.0
26062,47,50,0.0
26087,47,50,0.0
26113,47,50,0.0
26137,47,50,0.0
26162,47,50,0.0
26187,47,49,0.0
26212,47,50,0.0
26237,47,50,0.0
26262,47,50,0.0
26287,47,49,0.0
26312,47,50,0.0
26337,47,50,0.0
26361,47,50,0.0
26387,47,49,0.0
26412,47,50,0.0
26437,47,50,0.0
26462,48,49,0.0
26486,48,50,0.0
26512,48,50,0.0
26536,48,50,0.0
26561,48,49,0.0
26587,48,49,0.0
26611,48,49,0.0
26637,48,50,0.0
26661,48,49,0.0
26686,48,49,0.0
26712,48,50,0.0
26736,48,50,0.0
26761,48,50,0.0
26786,48,50,0.0
26811,48,49,0.0
26836,48,50,0.0
26861,48,50,0.0
26886,48,50,0.0
26911,48,49,0.0
26936,48,50,0.0
26960,48,50,0.0
26986,48,49,0.0
27011,48,49,0.0
27036,48,50,0.0
27061,48,49,0.0
27085,48,50,0.0
27111,48,50,0.0
27136,48,50,0.0
27160,48,50,0.0
27186,48,50,0.0
27210,48,50,0.0
27236,48,50,0.0
27260,48,50,0.0
27285,48,50,0.0
27311,48,50,0.0
27335,48,49,0.0
27360,48,49,0.0
27385,48,49,0.0
27410,48,50,0.0
27436,48,49,0.0
27460,49,50,0.0
27485,49,50,0.0
27510,49,49,0.0
27535,49,50,0.0
27559,49,50,0.0
27585,49,49,0.5
27610,49,49,0.5
27635,49,49,0.5
27660,49,50,0.5
27684,49,49,0.5
27710,49,50,0.0
27735,49,50,0.0
27759,49,49,0.0
27785,49,50,0.0
27809,49,50,0.0
27835,49,49,1.75
27859,49,49,1.75
27884,49,50,1.75
27910,49,49,1.75
27934,49,49,1.75
27959,49,49,2.38
27984,49,50,2.38
28009,49,50,2.38
28035,49,49,2.38
28059,49,49,2.89
28084,49,50,2.89
28109,49,49,2.89
28134,49,50,2.89
28158,49,50,2.89
28184,49,49,3.52
28209,49,49,3.52
28234,49,50,3.52
28259,49,50,3.52
28283,49,50,3.52
28309,49,49,4.15
28334,49,49,4.15
28358,49,49,4.15
28384,49,50,4.15
28408,49,50,4.15
28434,49,49,4.78
28459,50,49,4.78
28483,50,50,4.78
28509,50,49,4.78
28533,50,50,4.78
28558,50,49,5.42
28583,50,49,5.42
28608,50,49,5.42
28634,50,49,5.42
28658,50,50,0.93
28683,50,50,0.93
28708,50,50,0.93
28733,50,49,0.93
28758,50,49,6.43
28783,50,49,6.43
28808,50,49,6.43
28833,50,49,6.43
28858,50,50,1.94
28882,50,49,1.94
28908,50,50,1.94
28933,50,49,1.94
28957,50,50,1.94
28983,50,49,7.57
29007,50,50,7.57
29033,50,53,7.57
29058,50,50,7.57
29082,50,49,7.57
29108,50,49,8.21
29132,50,49,8.21
29157,50,49,8.21
29182,50,49,8.21
29207,50,49,8.21
29233,50,52,0.0
29257,50,50,0.0
29282,50,50,0.0
29307,50,49,0.0
29332,50,49,0.0
29357,50,49,9.47
29382,50,49,9.47
29407,50,49,9.47
29432,50,52,9.47
29457,51,50,4.98
29481,51,49,4.98
29507,51,49,4.98
29532,51,49,4.98
29556,51,49,4.98
29582,51,49,10.62
29607,51,50,10.62
29634,51,53,10.62
29660,51,49,10.62
29685,51,50,6.15
29711,51,50,6.15
29735,51,49,6.15
29760,51,49,6.15
29786,51,49,11.68
29811,51,49,11.68
29838,51,53,11.68
29863,51,50,11.68
29889,51,50,7.2
29915,51,49,7.2
29939,51,49,7.2
29965,51,49,7.2
29989,51,50,7.73
30014,51,49,7.73
30040,51,49,7.73
30064,51,49,7.73
30089,51,49,13.25
30115,51,49,13.25
30141,51,49,13.25
30168,51,50,13.25
30193,51,49,13.8
30219,51,49,13.8
30245,51,49,13.8
30271,51,49,13.8
30298,51,50,9.33
30322,51,49,9.33
30347,51,49,9.33
30372,51,49,9.33
30397,51,49,9.33
30422,51,49,14.99
30448,51,49,14.99
30474,52,49,14.99
30500,52,49,14.99
30526,52,49,15.54
30552,52,49,15.54
30578,52,49,15.54
30604,52,50,15.54
30630,52,51,6.07
30655,52,50,6.07
30680,52,49,6.07
30705,52,49,6.07
30730,52,48,21.61
30755,52,49,21.61
30782,52,49,21.61
30808,52,49,21.61
30834,52,52,2.13
30859,52,49,2.13
30883,52,49,2.13
30909,52,49,2.13
30934,52,49,17.67
30959,52,49,17.67
30986,52,49,17.67
31011,52,50,17.67
31038,52,53,0.0
31063,52,49,0.0
31087,52,49,0.0
31113,52,49,0.0
31137,52,49,0.0
31163,52,49,18.85
31188,52,49,18.85
31214,52,49,18.85
31241,52,51,18.85
31266,52,49,19.4
31292,52,49,19.4
31319,52,49,19.4
31344,52,49,19.4
31371,52,49,19.96
31396,52,49,19.96
31422,52,49,19.96
31449,52,49,19.96
31474,53,49,20.52
31501,53,49,20.52
31526,53,49,20.52
31552,53,49,20.52
31579,53,49,21.08
31604,53,49,21.08
31631,53,52,21.08
31656,53,49,21.08
31682,53,49,21.64
31709,53,50,21.64
31734,53,49,21.64
31760,53,49,21.64
31787,53,49,22.2
31812,53,49,22.2
31839,53,53,22.2
31864,53,50,22.2
31891,53,49,22.77
31917,53,49,22.77
31942,53,49,22.77
31969,53,49,22.77
31994,53,49,23.34
32020,53,49,23.34
32047,53,53,23.34
32072,53,49,23.34
32099,53,49,23.9
32124,53,49,23.9
32150,53,49,23.9
32177,53,48,23.9
32202,53,49,24.47
32229,53,53,24.47
32254,53,49,24.47
32280,53,50,24.47
32307,53,49,25.03
32332,53,49,25.03
32358,53,49,25.03
32385,53,48,25.03
32410,53,49,25.61
32437,53,53,25.61
32462,54,49,25.61
32488,54,49,25.61
32515,54,48,31.18
32540,54,48,31.18
32567,54,49,31.18
32592,54,49,31.18
32618,54,49,26.75
32645,54,52,26.75
32670,54,48,26.75
32697,54,49,26.75
32722,54,49,27.33
32748,54,49,27.33
32775,54,49,27.33
32800,54,48,27.33
32827,54,49,27.9
32852,54,52,27.9
32878,54,49,27.9
32905,54,49,27.9
32930,54,49,28.48
32956,54,49,28.48
32983,54,49,28.48
33008,54,50,28.48
33035,54,52,14.02
33060,54,49,14.02
33086,54,49,14.02
33113,54,49,14.02
33138,54,49,29.6
33165,54,49,29.6
33190,54,49,29.6
33216,54,49,29.6
33243,54,53,10.13
33268,54,48,10.13
33295,54,49,10.13
33320,54,49,10.13
33346,54,49,30.71
33373,54,48,30.71
33398,54,49,30.71
33424,54,49,30.71
33451,54,52,16.26
33476,55,49,16.26
33503,55,49,16.26
33528,55,49,16.26
33555,55,48,36.85
33581,55,49,36.85
33606,55,48,36.85
33633,55,51,36.85
33658,55,53,12.4
33684,55,48,12.4
33711,55,48,12.4
33736,55,48,12.4
33763,55,49,32.98
33788,55,49,32.98
33814,55,49,32.98
33841,55,51,32.98
33866,55,49,33.57
33893,55,49,33.57
33918,55,49,33.57
33944,55,49,33.57
33971,55,49,34.15
33996,55,48,34.15
34022,55,49,34.15
34049,55,53,34.15
34074,55,48,39.75
34101,55,49,39.75
34126,55,49,39.75
34152,55,48,39.75
34179,55,49,35.33
34204,55,49,35.33
34231,55,53,35.33
34256,55,52,35.33
34282,55,49,35.92
34309,55,49,35.92
34334,55,48,35.92
34361,55,48,35.92
34386,55,49,36.51
34412,55,49,36.51
34439,55,53,36.51
34464,56,48,36.51
34491,56,49,37.1
34516,56,49,37.1
34542,56,49,37.1
34569,56,49,37.1
34594,56,49,37.69
34620,56,49,37.69
34647,56,51,37.69
34672,56,49,37.69
34699,56,48,43.29
34724,56,48,43.29
34750,56,49,43.29
34777,56,48,43.29
34802,56,49,38.89
34829,56,53,38.89
34854,56,51,38.89
34880,56,49,38.89
34907,56,48,44.49
34932,56,49,44.49
34959,56,48,44.49
34984,56,48,44.49
35010,56,49,40.08
35037,56,52,40.08
35062,56,51,40.08
35088,56,49,40.08
35115,56,48,45.69
35140,56,49,45.69
35167,56,49,45.69
35192,56,48,45.69
35219,56,49,41.29
35245,56,52,41.29
35270,56,49,41.29
35297,56,49,41.29
35322,56,48,46.9
35348,56,48,46.9
35375,56,49,46.9
35400,56,49,46.9
35427,56,49,42.49
35452,56,52,42.49
35478,57,49,42.49
35505,57,48,42.49
35530,57,49,43.1
35557,57,48,43.1
35582,57,49,43.1
35608,57,49,43.1
35635,57,52,28.67
35660,57,49,28.67
35686,57,49,28.67
35713,57,48,28.67
35738,57,48,49.28
35765,57,49,49.28
35790,57,48,49.28
35816,57,48,49.28
35843,57,53,24.84
35868,57,48,24.84
35895,57,48,24.84
35920,57,48,24.84
35946,57,49,45.45
35973,57,48,45.45
35998,57,48,45.45
36025,57,48,45.45
36050,57,53,26.02
36076,57,48,26.02
36103,57,48,26.02
36128,57,49,26.02
36155,57,48,51.63
36180,57,48,51.63
36206,57,48,51.63
36233,57,52,51.63
36258,57,52,32.21
36284,57,48,32.21
36311,57,48,32.21
36336,57,48,32.21
36363,57,49,47.81
36388,57,49,47.81
36414,57,49,47.81
36441,57,53,47.81
36466,58,52,33.4
36493,58,49,33.4
36518,58,49,33.4
36544,58,48,33.4
36571,58,49,49.01
36596,58,48,49.01
36623,58,48,49.01
36648,58,51,49.01
36674,58,52,34.59
36701,58,49,34.59
36726,58,48,34.59
36752,58,49,34.59
36779,58,48,55.21
36804,58,49,55.21
36831,58,53,55.21
36856,58,52,55.21
36883,58,48,55.83
36909,58,49,55.83
36934,58,49,55.83
36961,58,49,55.83
36986,58,48,56.46
37012,58,49,56.46
37039,58,51,56.46
37064,58,52,56.46
37091,58,48,57.09
37116,58,48,57.09
37142,58,48,57.09
37169,58,48,57.09
37194,58,48,57.72
37221,58,49,57.72
37246,58,51,57.72
37272,58,53,57.72
37299,58,49,53.33
37324,58,48,53.33
37350,58,49,53.33
37377,58,48,53.33
37402,58,49,53.95
37429,58,51,53.95
37454,59,52,53.95
37480,59,48,53.95
37507,59,48,59.58
37532,59,49,59.58
37559,59,48,59.58
37584,59,49,59.58
37610,59,49,55.2
37637,59,50,55.2
37662,59,53,55.2
37689,59,49,55.2
37714,59,48,60.84
37740,59,48,60.84
37767,59,48,60.84
37792,59,48,60.84
37819,59,48,61.47
37844,59,50,61.47
37870,59,53,61.47
37897,59,48,61.47
37922,59,49,57.1
37948,59,48,57.1
37975,59,48,57.1
38000,59,48,57.1
38027,59,48,62.73
38052,59,53,62.73
38078,59,52,62.73
38105,59,48,62.73
38130,59,48,63.37
38157,59,49,63.37
38182,59,48,63.37
38208,59,48,63.37
38235,59,51,48.97
38260,59,53,48.97
38287,59,49,48.97
38312,59,48,48.97
38338,59,48,64.61
38365,59,49,64.61
38390,59,48,64.61
38416,59,49,64.61
38443,59,52,45.21
38468,60,52,45.21
38495,60,48,45.21
38520,60,48,45.21
38547,60,48,65.85
38573,60,48,65.85
38598,60,48,65.85
38625,60,49,65.85
38650,60,50,56.48
38676,60,52,56.48
38703,60,48,56.48
38728,60,48,56.48
38755,60,48,67.11
38780,60,48,67.11
38806,60,48,67.11
38833,60,53,67.11
38858,60,50,57.74
38885,60,48,57.74
38910,60,49,57.74
38936,60,48,57.74
38963,60,48,68.38
38988,60,48,68.38
39014,60,49,68.38
39041,60,51,68.38
39066,60,51,54.0
39093,60,48,54.0
39118,60,49,54.0
39144,60,48,54.0
39171,60,48,69.64
39196,60,49,69.64
39223,60,48,69.64
39248,60,52,69.64
39274,60,51,55.26
39301,60,48,55.26
39326,60,48,55.26
39353,60,48,55.26
39378,60,48,70.92
39404,60,48,70.92
39431,60,51,70.92
39456,61,51,70.92
39483,61,53,46.51
39508,61,48,46.51
39534,61,48,46.51
39561,61,48,46.51
39586,61,48,72.17
39612,61,48,72.17
39639,61,51,72.17
39664,61,50,72.17
39691,61,52,52.77
39716,61,48,52.77
39742,61,48,52.77
39769,61,48,52.77
39794,61,48,73.43
39821,61,48,73.43
39846,61,51,73.43
39872,61,52,73.43
39899,61,52,54.04
39924,61,48,54.04
39951,61,48,54.04
39976,61,48,54.04
40002,61,48,74.7
40029,61,51,74.7
40054,61,53,74.7
40080,61,51,74.7
40107,61,48,75.35
40132,61,48,75.35
40159,61,48,75.35
40184,61,49,75.35
40211,61,48,76.01
40237,61,51,76.01
40262,61,52,76.01
40289,61,52,76.01
40314,61,48,76.67
40340,61,48,76.67
40367,61,47,76.67
40392,61,48,76.67
40419,61,48,77.33
40444,61,53,77.33
40470,62,50,77.33
40497,62,51,77.33
40522,62,48,77.99
40549,62,48,77.99
40574,62,48,77.99
40600,62,48,77.99
40627,62,48,78.65
40652,62,53,78.65
40678,62,50,78.65
40705,62,53,78.65
40730,62,48,79.32
40757,62,48,79.32
40782,62,48,79.32
40808,62,48,79.32
40835,62,53,54.93
40860,62,51,54.93
40887,62,49,54.93
40912,62,48,54.93
40938,62,48,80.59
40965,62,48,80.59
40990,62,48,80.59
41017,62,48,80.59
41042,62,53,56.21
41068,62,52,56.21
41095,62,48,56.21
41120,62,48,56.21
41147,62,47,86.88
41172,62,48,86.88
41198,62,48,86.88
41225,62,48,86.88
41250,62,52,62.52
41276,62,51,62.52
41303,62,48,62.52
41328,62,48,62.52
41355,62,49,78.17
41380,62,48,78.17
41406,62,48,78.17
41433,62,52,78.17
41458,63,51,68.81
41485,63,52,68.81
41510,63,48,68.81
41536,63,48,68.81
41563,63,48,84.48
41588,63,48,84.48
41615,63,48,84.48
41640,63,51,84.48
41666,63,51,70.12
41693,63,50,70.12
41718,63,48,70.12
41744,63,48,70.12
41771,63,48,85.79
41796,63,48,85.79
41823,63,48,85.79
41848,63,51,85.79
41875,63,53,61.42
41901,63,48,61.42
41926,63,48,61.42
41953,63,48,61.42
41978,63,47,92.11
42004,63,48,92.11
42031,63,50,92.11
42056,63,51,92.11
42083,63,51,72.75
42108,63,48,72.75
42134,63,48,72.75
42161,63,48,72.75
42186,63,48,88.43
42213,63,48,88.43
42238,63,50,88.43
42264,63,53,88.43
42291,63,51,74.07
42316,63,48,74.07
42342,63,48,74.07
42369,63,48,74.07
42394,63,48,89.76
42421,63,48,89.76
42446,63,51,89.76
42472,64,51,89.76
42499,64,50,80.41
42524,64,48,80.41
42551,64,48,80.41
42576,64,48,80.41
42602,64,49,86.08
42629,64,51,86.08
42654,64,53,86.08
42681,64,52,86.08
42706,64,50,81.75
42732,64,48,81.75
42759,64,48,81.75
42784,64,48,81.75
42811,64,48,92.43
42836,64,51,92.43
42862,64,51,92.43
42889,64,51,92.43
42914,64,52,73.08
42940,64,48,73.08
42967,64,48,73.08
42992,64,48,73.08
43019,64,48,93.76
43044,64,52,93.76
43070,64,51,93.76
43097,64,53,93.76
43122,64,48,94.45
43149,64,48,94.45
43174,64,48,94.45
43200,64,48,94.45
43227,64,48,95.13
43252,64,50,95.13
43279,64,51,95.13
43304,64,53,95.13
43330,64,48,95.82
43357,64,48,95.82
43382,64,48,95.82
43408,64,48,95.82
43435,64,53,71.46
43460,65,50,71.46
43487,65,53,71.46
43512,65,48,71.46
43539,65,48,97.15
43565,65,48,97.15
43590,65,48,97.15
43617,65,48,97.15
43642,65,51,82.82
43668,65,50,82.82
43695,65,53,82.82
43720,65,48,82.82
43747,65,48,98.51
43772,65,48,98.51
43798,65,48,98.51
43825,65,48,98.51
43850,65,51,84.17
43877,65,53,84.17
43902,65,51,84.17
43928,65,48,84.17
43955,65,48,99.86
43980,65,48,99.86
44006,65,48,99.86
44033,65,51,99.86
44058,65,50,90.55
44085,65,52,90.55
44110,65,51,90.55
44136,65,48,90.55
44163,65,48,101.24
44189,65,48,101.24
44217,65,49,101.24
44243,65,51,101.24
44271,65,51,86.92
44297,65,52,86.92
44322,65,48,86.92
44349,65,48,86.92
44375,65,47,107.64
44401,65,47,107.64
44429,65,50,107.64
44455,66,53,107.64
44483,66,51,88.32
44509,66,51,88.32
44534,66,48,88.32
44561,66,48,88.32
44587,66,48,104.03
44614,66,48,104.03
44641,66,51,104.03
44667,66,50,104.03
44695,66,53,79.69
44721,66,48,79.69
44747,66,48,79.69
44773,66,48,79.69
44798,66,48,105.4
44826,66,48,105.4
44853,66,51,105.4
44880,66,51,105.4
44907,66,51,91.09
44933,66,48,91.09
44959,66,48,91.09
44985,66,48,91.09
45011,66,48,106.8
45038,66,50,106.8
45065,66,52,106.8
45092,66,51,106.8
45119,66,50,97.51
45146,66,48,97.51
45171,66,48,97.51
45197,66,48,97.51
45223,66,48,108.22
45250,66,51,108.22
45278,66,52,108.22
45304,66,52,108.22
45331,66,52,88.9
45358,66,48,88.9
45383,66,47,88.9
45410,66,48,88.9
45435,66,52,89.58
45461,67,51,89.58
45488,67,52,89.58
45513,67,51,89.58
45540,67,48,110.29
45566,67,48,110.29
45593,67,48,110.29
45621,67,48,110.29
45647,67,51,95.99
45674,67,52,95.99
45700,67,51,95.99
45725,67,48,95.99
45752,67,48,111.7
45778,67,48,111.7
45806,67,48,111.7
45833,67,51,111.7
45859,67,51,97.4
45886,67,52,97.4
45912,67,51,97.4
45937,67,48,97.4
45964,67,48,113.12
45990,67,48,113.12
46018,67,48,113.12
46045,67,51,113.12
46072,67,52,93.82
46098,67,52,93.82
46124,67,48,93.82
46150,67,48,93.82
46176,67,48,114.54
46202,67,48,114.54
46230,67,51,114.54
46257,67,52,114.54
46284,67,52,95.23
46310,67,51,95.23
46336,67,48,95.23
46362,67,48,95.23
46388,67,48,115.95
46415,67,48,115.95
46442,67,51,115.95
46469,68,50,115.95
46496,68,53,91.64
46522,68,48,91.64
46548,68,48,91.64
46574,68,48,91.64
46601,68,48,117.37
46627,68,52,117.37
46654,68,51,117.37
46682,68,51,117.37
46708,68,52,98.07
46734,68,48,98.07
46760,68,48,98.07
46786,68,47,98.07
46813,68,48,118.79
46839,68,51,118.79
46866,68,52,118.79
46894,68,51,118.79
46920,68,51,104.51
46948,68,48,104.51
46974,68,48,104.51
47001,68,48,104.51
47029,68,53,95.2
47054,68,51,95.2
47081,68,50,95.2
47107,68,52,95.2
47133,68,48,120.93
47160,68,48,120.93
47186,68,48,120.93
47214,68,48,120.93
47241,68,50,111.65
47267,68,53,111.65
47295,68,52,111.65
47322,68,51,111.65
47349,68,48,122.4
47376,68,48,122.4
47404,68,48,122.4
47430,68,51,122.4
47457,69,53,98.1
47483,69,51,98.1
47509,69,52,98.1
47535,69,48,98.1
47561,69,48,123.84
47588,69,48,123.84
47616,69,48,123.84
47642,69,50,123.84
47670,69,53,99.54
47695,69,51,99.54
47721,69,50,99.54
47748,69,48,99.54
47773,69,48,125.28
47800,69,48,125.28
47827,69,48,125.28
47854,69,51,125.28
47882,69,50,116.0
47908,69,53,116.0
47936,69,52,116.0
47963,69,47,116.0
47989,69,48,126.76
48017,69,48,126.76
48044,69,50,126.76
48071,69,51,126.76
48098,69,53,102.47
48124,69,50,102.47
48152,69,48,102.47
48179,69,48,102.47
48206,69,48,128.23
48233,69,51,128.23
48260,69,53,128.23
48287,69,51,128.23
48314,69,51,113.95
48342,69,48,113.95
48368,69,48,113.95
48395,69,48,113.95
48422,69,48,129.71
48449,69,52,129.71
48477,70,50,129.71
48503,70,51,129.71
48531,70,52,110.43
48558,70,48,110.43
48584,70,48,110.43
48612,70,49,110.43
48638,70,51,116.17
48665,70,51,116.17
48693,70,51,116.17
48719,70,52,116.17
48747,70,48,131.93
48774,70,48,131.93
48801,70,48,131.93
48828,70,51,131.93
48855,70,51,117.67
48882,70,51,117.67
48909,70,52,117.67
48936,70,52,117.67
48963,70,48,133.43
48990,70,48,133.43
49017,70,48,133.43
49044,70,51,133.43
49072,70,50,124.18
49098,70,53,124.18
49125,70,51,124.18
49153,70,48,124.18
49179,70,48,134.95
49207,70,48,134.95
49233,70,50,134.95
49260,70,53,134.95
49288,70,51,120.68
49314,70,51,120.68
49342,70,51,120.68
49369,70,49,120.68
49396,70,48,136.46
49423,70,49,136.46
49449,70,53,136.46
49477,71,51,136.46
49504,71,51,122.2
49530,71,53,122.2
49558,71,48,122.2
49585,71,48,122.2
49612,71,48,137.97
49639,71,53,137.97
49667,71,50,137.97
49693,71,52,137.97
49720,71,53,113.69
